Product_ID,Product_Name,Catagory,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status
17-262-4045,Mitsubishi Elite Microwave (Space Gray) #6474,Cooling,67-477-4376,CoreElectronics,355,52,190,"$31,285.70 ",1/1/2026,5/14/2026,,Zone-X-73,116,84,Active
49-796-7848,Mitsubishi Pro Dryer (Space Gray) #4614,Personal Care,47-944-5517,HomeSmart,189,27,247,"$61,695.41 ",1/1/2026,5/14/2026,,Zone-Z-165,260,61,Discontinued
21-812-5597,Samsung Pro Vacuum Cleaner (Midnight Blue) #8501,Cleaning,60-995-8983,TechFlow,2,93,162,"$29,885.69 ",1/1/2026,5/14/2026,,Zone-W-187,337,89,Backordered
27-377-9405,Panasonic Pro Dishwasher (Arctic Silver) #8053,Kitchen,26-133-1873,VoltNext,256,89,207,"$10,418.26 ",1/1/2026,5/14/2026,,Zone-X-12,153,56,Backordered
13-754-3723,LG Ultra Vacuum Cleaner (Pearl White) #8367,Small Appliances,81-532-5008,TechFlow,20,60,282,"$12,708.87 ",1/1/2026,5/14/2026,,Zone-Z-106,201,6,Out of Stock
75-247-7392,Xiaomi Elite Vacuum Cleaner (Arctic Silver) #9019,Laundry,54-904-4732,VoltNext,258,65,262,"$39,957.36 ",1/1/2026,5/14/2026,,Zone-Y-59,473,97,Backordered
87-749-5839,Sharp Max Electric Kettle (Jet Black) #10638,Cleaning,79-620-7296,VoltNext,270,77,66,"$11,370.85 ",1/1/2026,5/14/2026,,Zone-Z-122,835,96,Active
67-530-1680,Bosch Air Electric Kettle (Space Gray) #10055,Kitchen,77-780-7672,TechFlow,6,54,77,"$72,250.51 ",1/1/2026,5/14/2026,,Zone-W-106,485,94,Out of Stock
84-982-9359,Dyson Elite OLED TV (Jet Black) #1664,Home Entertainment,26-820-5011,NanoGear,355,58,161,"$3,308.76 ",1/1/2026,5/14/2026,,Zone-W-172,602,71,Out of Stock
71-105-9035,Xiaomi Elite Refrigerator (Rose Gold) #3319,Cleaning,92-582-3216,EliteTech,227,14,77,"$74,205.63 ",1/1/2026,5/14/2026,,Zone-W-77,209,26,Active
68-133-4298,LG Neo Washing Machine (Arctic Silver) #4542,Small Appliances,42-826-1455,ElectroMax,162,54,110,"$73,742.84 ",1/1/2026,5/14/2026,,Zone-X-8,291,36,Active
63-494-3916,LG Smart Dryer (Space Gray) #4677,Cooling,62-299-2307,NanoGear,432,59,164,"$28,921.67 ",1/1/2026,5/14/2026,,Zone-W-198,572,12,Discontinued
54-237-4507,Mitsubishi Turbo Electric Kettle (Rose Gold) #10599,Laundry,25-433-3818,GlobalAppliance,129,22,287,"$26,028.86 ",1/1/2026,5/14/2026,,Zone-Z-18,206,49,Active
15-673-5514,Samsung Neo Washing Machine (Midnight Blue) #4091,Home Entertainment,43-869-3080,GlobalAppliance,437,23,174,$128.72 ,1/1/2026,5/14/2026,,Zone-W-169,562,96,Backordered
42-514-6882,Sony Smart OLED TV (Jet Black) #1675,Cleaning,97-871-1865,GlobalAppliance,186,99,283,"$29,628.46 ",1/1/2026,5/14/2026,,Zone-Y-196,394,61,Backordered
70-479-1298,Tefal Prime Robot Vacuum (Rose Gold) #9676,Personal Care,49-450-6746,HomeSmart,445,15,108,"$11,306.14 ",1/1/2026,5/14/2026,,Zone-W-62,72,47,Out of Stock
87-319-7535,Xiaomi Smart Air Conditioner (Midnight Blue) #5884,Cooling,73-483-9680,CoreElectronics,403,50,143,"$45,079.00 ",1/1/2026,5/14/2026,,Zone-X-51,190,44,Backordered
97-648-4583,Xiaomi Prime Vacuum Cleaner (Arctic Silver) #9079,Small Appliances,67-367-7472,VoltNext,45,39,127,"$39,797.25 ",1/1/2026,5/14/2026,,Zone-X-121,887,94,Active
59-388-6567,Miele Pro Refrigerator (Pearl White) #2962,Home Entertainment,47-443-9186,NanoGear,19,98,283,"$38,591.03 ",1/1/2026,5/14/2026,,Zone-Z-139,372,19,Out of Stock
50-198-9412,Bosch Max Refrigerator (Space Gray) #2840,Small Appliances,49-647-6054,NanoGear,340,61,76,"$16,836.59 ",1/1/2026,5/14/2026,,Zone-W-65,816,29,Out of Stock
42-522-5651,Daikin Classic Dishwasher (Arctic Silver) #8168,Kitchen,19-187-5678,HomeSmart,72,22,217,"$18,751.40 ",1/1/2026,5/14/2026,,Zone-Y-129,374,79,Active
67-252-7510,Daikin Turbo Electric Kettle (Arctic Silver) #10898,Cleaning,38-838-6072,GlobalAppliance,487,22,75,"$1,647.34 ",1/1/2026,5/14/2026,,Zone-Z-56,124,25,Out of Stock
17-928-5370,Daikin Smart Washing Machine (Arctic Silver) #4538,Home Entertainment,61-180-3397,GlobalAppliance,173,33,147,"$39,405.29 ",1/1/2026,5/14/2026,,Zone-Z-135,736,71,Backordered
91-550-6764,Samsung Smart Vacuum Cleaner (Arctic Silver) #9026,Cleaning,82-738-2470,CoreElectronics,11,30,244,"$60,717.27 ",1/1/2026,5/14/2026,,Zone-W-59,497,53,Active
61-331-7254,Tefal Elite Air Conditioner (Midnight Blue) #5866,Home Entertainment,73-739-5772,VoltNext,319,42,176,"$69,409.07 ",1/1/2026,5/14/2026,,Zone-X-147,704,86,Out of Stock
18-412-3900,Dyson Prime Dryer (Rose Gold) #5174,Laundry,48-291-5990,VoltNext,98,76,243,"$26,365.29 ",1/1/2026,5/14/2026,,Zone-X-96,657,74,Backordered
60-106-9019,Panasonic Turbo Vacuum Cleaner (Arctic Silver) #9088,Cleaning,30-118-9962,CoreElectronics,245,28,87,"$68,930.60 ",1/1/2026,5/14/2026,,Zone-X-181,727,92,Discontinued
64-975-2826,Miele Ultra Dryer (Arctic Silver) #5377,Small Appliances,37-778-7302,NanoGear,278,71,216,"$48,337.82 ",1/1/2026,5/14/2026,,Zone-X-163,418,28,Backordered
53-554-2868,Samsung Elite Microwave (Arctic Silver) #7211,Small Appliances,81-968-6358,VoltNext,202,47,76,"$19,728.21 ",1/1/2026,5/14/2026,,Zone-Y-24,624,17,Out of Stock
40-637-4800,Whirlpool Classic Air Conditioner (Pearl White) #5766,Personal Care,37-966-4254,NanoGear,184,28,157,$258.13 ,1/1/2026,5/14/2026,,Zone-W-60,385,20,Out of Stock
39-587-1704,Tefal Classic OLED TV (Midnight Blue) #1411,Cleaning,50-146-8144,ElectroMax,35,82,126,"$50,210.40 ",1/1/2026,5/14/2026,,Zone-W-22,575,2,Backordered
76-710-8324,Daikin Pro OLED TV (Jet Black) #1613,Cleaning,76-708-8285,TechFlow,37,46,128,"$49,127.77 ",1/1/2026,5/14/2026,,Zone-Y-4,75,74,Active
46-462-3386,Tefal Prime Microwave (Jet Black) #7126,Small Appliances,87-330-8665,GlobalAppliance,144,13,63,"$10,122.80 ",1/1/2026,5/14/2026,,Zone-Z-173,340,76,Backordered
39-361-6200,Philips Classic Air Conditioner (Jet Black) #6210,Small Appliances,48-271-8388,VoltNext,300,19,202,"$1,478.04 ",1/1/2026,5/14/2026,,Zone-W-178,566,88,Discontinued
75-349-9090,Philips Smart QLED TV (Rose Gold) #2430,Cooling,10-241-4470,TechFlow,328,44,101,"$71,274.10 ",1/1/2026,5/14/2026,,Zone-W-13,945,63,Backordered
30-551-2699,Bosch Ultra Refrigerator (Jet Black) #3425,Kitchen,21-172-2327,EliteTech,384,38,224,"$74,619.00 ",1/1/2026,5/14/2026,,Zone-X-51,443,25,Backordered
42-168-2521,Tefal Turbo Robot Vacuum (Jet Black) #9841,Laundry,63-738-8594,NanoGear,267,44,213,"$12,089.70 ",1/1/2026,5/14/2026,,Zone-Z-85,696,68,Out of Stock
58-994-3605,Sharp Smart Dryer (Pearl White) #4833,Cleaning,37-225-9474,EliteTech,17,99,190,"$2,939.57 ",1/1/2026,5/14/2026,,Zone-Y-175,894,65,Out of Stock
60-591-3231,Sharp Elite Air Conditioner (Pearl White) #5718,Small Appliances,21-204-3800,TechFlow,44,56,61,"$56,921.84 ",1/1/2026,5/14/2026,,Zone-Z-84,598,10,Discontinued
65-967-6505,Sony Turbo Dishwasher (Arctic Silver) #8185,Laundry,88-944-8130,HomeSmart,141,70,68,"$22,636.11 ",1/1/2026,5/14/2026,,Zone-Z-197,901,58,Discontinued
72-130-3383,Hitachi Elite QLED TV (Rose Gold) #2417,Kitchen,42-921-5090,EliteTech,358,19,162,"$53,414.34 ",1/1/2026,5/14/2026,,Zone-Y-161,58,96,Out of Stock
74-863-8980,Mitsubishi Turbo Dishwasher (Arctic Silver) #8199,Personal Care,44-675-1972,CoreElectronics,201,86,90,"$65,080.45 ",1/1/2026,5/14/2026,,Zone-W-33,917,61,Discontinued
92-186-9029,Dyson Pro OLED TV (Jet Black) #1604,Kitchen,50-289-6395,EliteTech,101,13,138,"$24,020.94 ",1/1/2026,5/14/2026,,Zone-Z-181,877,65,Backordered
18-165-1039,Miele Elite QLED TV (Midnight Blue) #2272,Cleaning,68-841-4435,EliteTech,80,54,59,"$34,289.16 ",1/1/2026,5/14/2026,,Zone-X-170,389,26,Active
15-607-1304,Dyson Elite Dryer (Midnight Blue) #4964,Cleaning,44-374-8657,CoreElectronics,418,58,298,"$19,224.53 ",1/1/2026,5/14/2026,,Zone-W-77,38,18,Active
77-982-5519,Hitachi Elite Dishwasher (Space Gray) #7367,Kitchen,73-322-7882,EliteTech,184,49,113,"$11,879.56 ",1/1/2026,5/14/2026,,Zone-Y-117,388,53,Out of Stock
73-461-7638,Samsung Air Robot Vacuum (Jet Black) #9746,Home Entertainment,16-567-3237,TechFlow,24,87,210,"$72,970.14 ",1/1/2026,5/14/2026,,Zone-X-48,451,78,Backordered
35-129-9989,Hitachi Neo OLED TV (Pearl White) #1247,Small Appliances,35-140-7558,TechFlow,359,18,223,"$12,787.23 ",1/1/2026,5/14/2026,,Zone-X-116,597,7,Out of Stock
22-688-6179,Samsung Smart Electric Kettle (Pearl White) #10226,Small Appliances,35-164-7823,CoreElectronics,280,94,71,"$65,008.24 ",1/1/2026,5/14/2026,,Zone-Z-41,699,26,Out of Stock
83-993-8179,LG Max Refrigerator (Pearl White) #2982,Kitchen,29-477-6974,GlobalAppliance,93,86,201,"$69,366.07 ",1/1/2026,5/14/2026,,Zone-Z-20,288,67,Out of Stock
41-723-6906,Sony Turbo Washing Machine (Space Gray) #3835,Laundry,18-693-9711,CoreElectronics,6,90,117,"$67,478.00 ",1/1/2026,5/14/2026,,Zone-Z-95,460,56,Active
83-216-4153,Philips Prime Air Conditioner (Arctic Silver) #6375,Personal Care,87-670-7733,NanoGear,371,44,50,"$60,168.56 ",1/1/2026,5/14/2026,,Zone-Z-62,38,80,Active
73-575-7681,Dyson Air OLED TV (Pearl White) #1199,Small Appliances,95-404-5777,ElectroMax,78,80,90,"$33,237.92 ",1/1/2026,5/14/2026,,Zone-Y-162,433,82,Out of Stock
87-424-1445,Philips Max OLED TV (Rose Gold) #1485,Laundry,54-808-8448,EliteTech,370,11,161,"$58,874.89 ",1/1/2026,5/14/2026,,Zone-Z-4,671,73,Out of Stock
73-455-8676,Sharp Smart Microwave (Jet Black) #7083,Home Entertainment,27-310-5652,GlobalAppliance,61,60,186,"$3,893.88 ",1/1/2026,5/14/2026,,Zone-Y-70,661,94,Active
24-815-2243,Samsung Classic Robot Vacuum (Arctic Silver) #9956,Cleaning,70-986-6419,EliteTech,423,90,277,"$3,196.46 ",1/1/2026,5/14/2026,,Zone-W-84,413,94,Active
13-829-7468,Philips Pro OLED TV (Rose Gold) #1455,Cleaning,86-987-6452,VoltNext,168,57,265,"$63,144.43 ",1/1/2026,5/14/2026,,Zone-W-8,268,41,Active
69-705-2735,Panasonic Air Electric Kettle (Arctic Silver) #10798,Cooling,62-952-4576,TechFlow,189,78,261,"$57,411.57 ",1/1/2026,5/14/2026,,Zone-Y-51,839,92,Active
90-113-7904,Tefal Prime Robot Vacuum (Jet Black) #9826,Cooling,94-955-9576,CoreElectronics,254,27,129,"$20,861.35 ",1/1/2026,5/14/2026,,Zone-Y-38,919,93,Active
92-110-3499,Philips Elite Dishwasher (Pearl White) #7515,Home Entertainment,90-954-1314,ElectroMax,299,96,252,"$54,891.01 ",1/1/2026,5/14/2026,,Zone-W-91,350,6,Active
34-423-2036,Whirlpool Elite QLED TV (Arctic Silver) #2721,Small Appliances,54-214-1347,VoltNext,2,63,233,"$73,533.19 ",1/1/2026,5/14/2026,,Zone-W-117,733,94,Backordered
30-928-5657,Sony Pro Dishwasher (Arctic Silver) #8050,Kitchen,98-466-4048,ElectroMax,401,43,79,"$10,761.64 ",1/1/2026,5/14/2026,,Zone-Z-71,451,76,Discontinued
20-220-9062,Hitachi Smart Dishwasher (Space Gray) #7382,Personal Care,79-728-3918,VoltNext,272,90,95,"$75,867.76 ",1/1/2026,5/14/2026,,Zone-X-93,416,75,Discontinued
85-419-9402,Philips Elite Robot Vacuum (Space Gray) #9165,Small Appliances,56-923-8388,NanoGear,190,61,179,"$74,520.13 ",1/1/2026,5/14/2026,,Zone-Z-134,95,67,Active
26-340-7570,Hitachi Elite Microwave (Midnight Blue) #6767,Kitchen,95-814-3013,TechFlow,58,65,115,"$2,445.34 ",1/1/2026,5/14/2026,,Zone-Z-142,45,39,Active
62-170-2725,Dyson Classic Microwave (Midnight Blue) #6809,Personal Care,24-973-4992,TechFlow,89,47,98,"$53,985.23 ",1/1/2026,5/14/2026,,Zone-W-66,760,21,Active
68-695-1170,Tefal Prime Air Conditioner (Space Gray) #5626,Laundry,63-573-9411,NanoGear,116,36,134,"$67,714.60 ",1/1/2026,5/14/2026,,Zone-X-151,813,60,Backordered
16-968-4464,Hitachi Classic OLED TV (Arctic Silver) #1862,Kitchen,95-308-1490,ElectroMax,418,39,278,"$51,042.19 ",1/1/2026,5/14/2026,,Zone-Y-102,793,9,Out of Stock
58-310-2831,Xiaomi Turbo Refrigerator (Pearl White) #3094,Home Entertainment,66-806-5307,ElectroMax,410,38,84,"$64,935.63 ",1/1/2026,5/14/2026,,Zone-X-29,49,82,Backordered
37-930-4251,LG Air QLED TV (Space Gray) #1947,Small Appliances,34-862-3647,VoltNext,353,59,253,"$2,848.22 ",1/1/2026,5/14/2026,,Zone-X-153,963,95,Discontinued
85-845-1924,Samsung Neo Microwave (Pearl White) #6641,Personal Care,16-919-8023,GlobalAppliance,462,17,129,"$43,732.88 ",1/1/2026,5/14/2026,,Zone-Y-44,791,21,Discontinued
11-269-2885,Dyson Neo QLED TV (Rose Gold) #2444,Home Entertainment,28-831-8016,HomeSmart,494,81,226,"$3,600.53 ",1/1/2026,5/14/2026,,Zone-Y-1,615,57,Discontinued
59-504-3144,Philips Smart QLED TV (Midnight Blue) #2280,Kitchen,22-978-9547,EliteTech,61,89,74,"$33,054.13 ",1/1/2026,5/14/2026,,Zone-Y-128,352,4,Backordered
90-620-7289,Philips Classic Washing Machine (Midnight Blue) #4110,Small Appliances,87-146-6985,HomeSmart,263,58,273,"$1,355.89 ",1/1/2026,5/14/2026,,Zone-Y-188,132,81,Active
56-891-2746,Miele Neo Robot Vacuum (Arctic Silver) #9952,Cleaning,81-294-9825,TechFlow,337,11,60,"$27,530.01 ",1/1/2026,5/14/2026,,Zone-Z-39,908,25,Active
95-255-6644,Dyson Classic Vacuum Cleaner (Midnight Blue) #8609,Home Entertainment,31-764-2606,HomeSmart,79,36,116,"$78,444.47 ",1/1/2026,5/14/2026,,Zone-W-128,603,85,Discontinued
52-103-3883,Philips Max Air Conditioner (Jet Black) #6135,Kitchen,16-818-5987,TechFlow,398,42,199,"$36,063.23 ",1/1/2026,5/14/2026,,Zone-X-37,655,5,Out of Stock
91-827-6026,Samsung Ultra Washing Machine (Midnight Blue) #4016,Kitchen,78-314-4841,TechFlow,0,81,233,"$61,546.24 ",1/1/2026,5/14/2026,,Zone-X-67,231,99,Discontinued
55-229-2506,Hitachi Air Refrigerator (Rose Gold) #3302,Personal Care,47-154-8370,HomeSmart,229,56,203,"$11,832.50 ",1/1/2026,5/14/2026,,Zone-Z-9,369,7,Backordered
85-162-5252,Xiaomi Air Refrigerator (Pearl White) #3004,Laundry,39-707-3841,CoreElectronics,476,84,69,"$62,214.24 ",1/1/2026,5/14/2026,,Zone-Y-183,807,56,Backordered
34-810-5062,Philips Smart Air Conditioner (Space Gray) #5580,Laundry,26-203-7252,TechFlow,421,53,224,"$29,017.14 ",1/1/2026,5/14/2026,,Zone-X-46,641,35,Out of Stock
34-832-6517,Dyson Pro Robot Vacuum (Jet Black) #9704,Cooling,94-127-8959,NanoGear,288,95,282,"$10,463.41 ",1/1/2026,5/14/2026,,Zone-W-119,20,31,Backordered
68-638-3311,Sony Classic QLED TV (Space Gray) #2005,Small Appliances,66-974-9160,VoltNext,445,80,136,"$79,641.10 ",1/1/2026,5/14/2026,,Zone-Y-138,260,23,Out of Stock
84-517-9684,Sharp Max Air Conditioner (Jet Black) #6138,Small Appliances,84-206-9343,CoreElectronics,174,64,271,"$20,906.65 ",1/1/2026,5/14/2026,,Zone-Y-71,606,69,Discontinued
21-227-1496,Miele Classic Dryer (Jet Black) #5317,Kitchen,71-833-7352,HomeSmart,384,58,125,"$39,894.45 ",1/1/2026,5/14/2026,,Zone-Y-114,97,83,Backordered
57-804-9890,Panasonic Classic Dishwasher (Pearl White) #7558,Cooling,70-846-4012,CoreElectronics,419,22,291,"$40,884.89 ",1/1/2026,5/14/2026,,Zone-W-183,773,34,Backordered
79-940-4295,Hitachi Max Dryer (Arctic Silver) #5387,Laundry,26-549-8285,NanoGear,462,87,167,"$1,808.45 ",1/1/2026,5/14/2026,,Zone-X-17,257,22,Discontinued
42-880-2629,LG Max Refrigerator (Midnight Blue) #3132,Cleaning,56-519-1767,EliteTech,92,57,91,"$12,301.61 ",1/1/2026,5/14/2026,,Zone-Z-152,532,81,Out of Stock
48-317-3075,Philips Elite Dryer (Jet Black) #5265,Laundry,26-468-3386,TechFlow,275,74,239,"$2,410.13 ",1/1/2026,5/14/2026,,Zone-Y-135,121,77,Active
90-896-1059,LG Classic Refrigerator (Pearl White) #3057,Personal Care,35-503-8221,HomeSmart,82,13,92,"$3,428.21 ",1/1/2026,5/14/2026,,Zone-Y-74,642,81,Discontinued
86-597-7777,Samsung Turbo Air Conditioner (Arctic Silver) #6386,Cooling,24-644-6166,NanoGear,327,43,53,"$5,088.48 ",1/1/2026,5/14/2026,,Zone-X-120,87,56,Out of Stock
41-160-1046,Dyson Smart OLED TV (Pearl White) #1229,Small Appliances,56-460-1324,NanoGear,370,26,80,"$17,344.44 ",1/1/2026,5/14/2026,,Zone-W-163,320,58,Active
12-903-2655,Xiaomi Max Washing Machine (Pearl White) #3889,Cooling,90-826-8705,HomeSmart,402,65,221,"$52,801.94 ",1/1/2026,5/14/2026,,Zone-Z-32,64,82,Discontinued
37-553-8330,LG Prime Dryer (Arctic Silver) #5472,Kitchen,51-887-5377,TechFlow,326,29,141,"$25,570.26 ",1/1/2026,5/14/2026,,Zone-Y-81,762,60,Active
88-314-5730,Dyson Elite Microwave (Jet Black) #7064,Home Entertainment,13-468-1333,NanoGear,422,12,241,"$35,533.78 ",1/1/2026,5/14/2026,,Zone-W-132,863,27,Backordered
64-192-8961,Dyson Prime Vacuum Cleaner (Jet Black) #8924,Kitchen,37-389-3002,GlobalAppliance,93,89,116,"$20,795.98 ",1/1/2026,5/14/2026,,Zone-Z-152,65,47,Active
22-507-9148,Mitsubishi Turbo Vacuum Cleaner (Midnight Blue) #8649,Cleaning,95-847-1594,ElectroMax,120,51,83,"$70,120.69 ",1/1/2026,5/14/2026,,Zone-Y-124,87,2,Out of Stock
66-218-7463,Whirlpool Prime Robot Vacuum (Pearl White) #9381,Kitchen,11-968-9639,TechFlow,246,22,186,"$24,079.13 ",1/1/2026,5/14/2026,,Zone-Z-25,203,70,Backordered
19-834-9104,Mitsubishi Air OLED TV (Pearl White) #1209,Cooling,27-591-2972,CoreElectronics,438,84,107,"$62,930.99 ",1/1/2026,5/14/2026,,Zone-W-41,918,29,Out of Stock
47-454-6192,Daikin Air Washing Machine (Space Gray) #3758,Home Entertainment,98-382-7639,CoreElectronics,452,28,95,"$78,262.89 ",1/1/2026,5/14/2026,,Zone-Y-36,3,61,Discontinued
64-380-4930,Whirlpool Elite Robot Vacuum (Midnight Blue) #9471,Personal Care,57-510-9066,EliteTech,489,16,150,"$33,393.53 ",1/1/2026,5/14/2026,,Zone-W-133,174,9,Out of Stock
56-692-9193,Sharp Neo Washing Machine (Pearl White) #3948,Home Entertainment,87-209-6418,GlobalAppliance,297,85,289,"$2,502.52 ",1/1/2026,5/14/2026,,Zone-W-180,400,67,Backordered
83-414-2607,Tefal Elite Dishwasher (Arctic Silver) #8116,Cleaning,89-980-6935,ElectroMax,122,28,169,"$42,520.03 ",1/1/2026,5/14/2026,,Zone-Y-101,523,11,Active
38-480-7828,Sony Max Dishwasher (Space Gray) #7330,Kitchen,52-580-9778,EliteTech,59,17,265,"$38,867.92 ",1/1/2026,5/14/2026,,Zone-Z-101,795,15,Backordered
20-703-1554,Panasonic Smart QLED TV (Arctic Silver) #2728,Home Entertainment,54-394-9780,TechFlow,53,30,197,"$10,391.85 ",1/1/2026,5/14/2026,,Zone-Z-17,631,73,Backordered
55-429-8873,Tefal Prime Dryer (Rose Gold) #5176,Home Entertainment,10-856-1656,NanoGear,403,10,143,"$2,291.89 ",1/1/2026,5/14/2026,,Zone-X-59,464,87,Discontinued
64-392-8619,Hitachi Max OLED TV (Midnight Blue) #1337,Cleaning,65-992-5613,TechFlow,130,55,290,"$76,062.81 ",1/1/2026,5/14/2026,,Zone-Z-27,430,48,Active
94-488-7296,Dyson Max Air Conditioner (Rose Gold) #5984,Personal Care,73-644-7668,CoreElectronics,150,72,252,"$32,083.04 ",1/1/2026,5/14/2026,,Zone-X-131,740,16,Active
96-911-6303,Sharp Prime Dishwasher (Rose Gold) #7878,Laundry,98-983-6614,ElectroMax,406,28,120,"$20,929.42 ",1/1/2026,5/14/2026,,Zone-Z-197,644,60,Discontinued
36-146-8954,Panasonic Air Vacuum Cleaner (Space Gray) #8248,Cleaning,95-848-2531,CoreElectronics,132,90,95,"$12,836.65 ",1/1/2026,5/14/2026,,Zone-Z-23,831,51,Out of Stock
30-365-8106,Hitachi Air Robot Vacuum (Midnight Blue) #9452,Cleaning,61-440-4375,CoreElectronics,305,38,252,"$38,821.34 ",1/1/2026,5/14/2026,,Zone-Y-187,144,14,Discontinued
35-416-8408,Whirlpool Ultra QLED TV (Midnight Blue) #2226,Laundry,77-499-1073,CoreElectronics,121,32,186,"$40,177.78 ",1/1/2026,5/14/2026,,Zone-Y-17,724,5,Backordered
92-952-1722,Panasonic Classic Vacuum Cleaner (Midnight Blue) #8608,Cleaning,61-318-6395,CoreElectronics,238,83,101,"$18,608.49 ",1/1/2026,5/14/2026,,Zone-W-162,304,71,Out of Stock
47-434-5635,LG Smart Dishwasher (Rose Gold) #7827,Cooling,12-485-6515,GlobalAppliance,313,85,295,"$32,203.95 ",1/1/2026,5/14/2026,,Zone-Z-198,976,10,Discontinued
15-860-8172,Sony Neo Washing Machine (Arctic Silver) #4540,Small Appliances,50-996-7727,VoltNext,242,34,198,"$76,930.57 ",1/1/2026,5/14/2026,,Zone-Z-94,307,19,Backordered
11-358-8889,Panasonic Ultra Microwave (Rose Gold) #6868,Kitchen,55-521-7736,ElectroMax,287,44,292,"$77,897.62 ",1/1/2026,5/14/2026,,Zone-Y-86,115,70,Active
26-644-3077,Whirlpool Pro Refrigerator (Midnight Blue) #3111,Laundry,73-406-5504,NanoGear,451,19,220,"$74,062.88 ",1/1/2026,5/14/2026,,Zone-Z-70,121,3,Discontinued
23-793-5340,Tefal Turbo Refrigerator (Arctic Silver) #3691,Cooling,73-551-4665,CoreElectronics,403,85,200,"$13,206.21 ",1/1/2026,5/14/2026,,Zone-Y-116,69,12,Out of Stock
75-228-6270,Daikin Neo Dishwasher (Arctic Silver) #8153,Cleaning,54-162-6563,TechFlow,496,49,152,"$47,476.97 ",1/1/2026,5/14/2026,,Zone-Y-169,985,33,Active
13-950-4292,LG Classic Dryer (Space Gray) #4707,Cleaning,95-991-5558,HomeSmart,326,29,156,"$12,620.53 ",1/1/2026,5/14/2026,,Zone-X-178,467,16,Out of Stock
30-463-6301,Miele Classic QLED TV (Space Gray) #2017,Small Appliances,55-567-2290,VoltNext,229,75,273,"$48,550.60 ",1/1/2026,5/14/2026,,Zone-X-68,577,11,Active
74-918-8435,Tefal Classic Robot Vacuum (Midnight Blue) #9511,Cleaning,25-894-9894,NanoGear,129,61,162,"$79,952.09 ",1/1/2026,5/14/2026,,Zone-X-5,53,56,Active
81-209-2525,LG Classic Washing Machine (Space Gray) #3807,Home Entertainment,40-956-2781,HomeSmart,171,64,121,"$12,943.84 ",1/1/2026,5/14/2026,,Zone-Y-175,565,96,Discontinued
54-803-5355,Philips Elite Air Conditioner (Rose Gold) #6015,Small Appliances,47-462-2179,TechFlow,284,57,79,"$45,254.95 ",1/1/2026,5/14/2026,,Zone-W-183,643,31,Backordered
62-715-1084,Sharp Prime Refrigerator (Space Gray) #2928,Laundry,86-579-5523,GlobalAppliance,143,50,51,"$31,713.70 ",1/1/2026,5/14/2026,,Zone-Z-148,884,74,Backordered
44-610-2186,Philips Air OLED TV (Midnight Blue) #1350,Kitchen,25-691-3530,CoreElectronics,425,47,101,"$32,277.68 ",1/1/2026,5/14/2026,,Zone-W-11,773,98,Backordered
10-224-4560,Daikin Elite Air Conditioner (Jet Black) #6173,Personal Care,70-934-5904,EliteTech,276,71,149,"$58,096.54 ",1/1/2026,5/14/2026,,Zone-Y-171,943,6,Out of Stock
47-176-7946,Hitachi Turbo Dryer (Rose Gold) #5192,Cleaning,27-240-9383,CoreElectronics,108,51,249,"$46,892.44 ",1/1/2026,5/14/2026,,Zone-Z-187,27,50,Backordered
48-857-4817,Mitsubishi Prime Refrigerator (Space Gray) #2934,Cleaning,98-552-5346,EliteTech,158,17,191,"$71,767.91 ",1/1/2026,5/14/2026,,Zone-X-25,407,81,Out of Stock
89-995-1666,Samsung Pro Dishwasher (Jet Black) #7901,Laundry,24-176-4921,NanoGear,279,66,107,"$15,037.16 ",1/1/2026,5/14/2026,,Zone-Y-40,435,65,Discontinued
49-106-8960,Sharp Ultra Air Conditioner (Midnight Blue) #5823,Small Appliances,12-147-7495,GlobalAppliance,7,91,282,"$76,928.26 ",1/1/2026,5/14/2026,,Zone-X-110,804,89,Active
60-981-5882,Xiaomi Classic OLED TV (Rose Gold) #1564,Small Appliances,59-374-6320,ElectroMax,226,53,255,"$45,420.92 ",1/1/2026,5/14/2026,,Zone-W-40,694,75,Backordered
22-698-6273,Hitachi Smart QLED TV (Jet Black) #2582,Small Appliances,55-349-2183,VoltNext,101,65,287,"$61,774.94 ",1/1/2026,5/14/2026,,Zone-Y-123,163,52,Discontinued
60-328-9387,Mitsubishi Max Air Conditioner (Pearl White) #5694,Personal Care,32-115-1159,NanoGear,150,68,280,"$33,813.34 ",1/1/2026,5/14/2026,,Zone-Z-43,21,23,Backordered
54-765-5501,Sony Smart Refrigerator (Midnight Blue) #3175,Cooling,42-526-1244,HomeSmart,126,15,70,"$49,520.71 ",1/1/2026,5/14/2026,,Zone-X-169,913,24,Backordered
75-633-4122,Sharp Prime Dishwasher (Jet Black) #8028,Small Appliances,52-548-3758,VoltNext,21,22,235,"$69,117.15 ",1/1/2026,5/14/2026,,Zone-X-181,793,10,Discontinued
42-873-3776,Philips Smart Air Conditioner (Midnight Blue) #5880,Personal Care,89-385-9100,ElectroMax,12,19,206,"$13,632.66 ",1/1/2026,5/14/2026,,Zone-X-44,229,54,Out of Stock
