Product_Name,Electronics_Stock,Unit_Price,Sales_Volume,Inventory_Value
Xiaomi Ultra Vacuum Cleaner (Pearl White) #8374,295.0,54068.51,983.0,15950210.450000001
Mitsubishi Pro Refrigerator (Midnight Blue) #3114,435.0,76036.34,468.0,33075807.9
Dyson Max Air Conditioner (Space Gray) #5534,383.0,26594.74,920.0,10185785.42
Whirlpool Prime Refrigerator (Jet Black) #3531,369.0,12575.0,948.0,4640175.0
Philips Prime Robot Vacuum (Midnight Blue) #9525,318.0,50556.59,686.0,16076995.62
Philips Ultra Washing Machine (Arctic Silver) #4470,190.0,32559.07,600.0,6186223.3
Hitachi Air QLED TV (Rose Gold) #2402,73.0,55480.31,159.0,4050062.63
Miele Neo OLED TV (Arctic Silver) #1852,96.0,21818.52,455.0,2094577.92
Hitachi Smart Washing Machine (Midnight Blue) #4082,225.0,73389.66,172.0,16512673.5
Mitsubishi Elite Vacuum Cleaner (Arctic Silver) #9024,212.0,35950.31,366.0,7621465.72
Philips Elite Vacuum Cleaner (Midnight Blue) #8565,418.0,12237.74,929.0,5115375.32
Xiaomi Prime Microwave (Space Gray) #6529,387.0,74548.62,389.0,28850315.939999998
Xiaomi Air Vacuum Cleaner (Jet Black) #8854,69.0,53170.08,858.0,3668735.52
Miele Prime Air Conditioner (Midnight Blue) #5932,412.0,77999.28,69.0,32135703.36
Mitsubishi Air Air Conditioner (Jet Black) #6159,280.0,47032.56,4.0,13169116.799999999
Bosch Classic Electric Kettle (Jet Black) #10715,174.0,68519.65,436.0,11922419.1
Tefal Neo Dryer (Pearl White) #4846,81.0,65373.26,739.0,5295234.0600000005
Panasonic Max Dishwasher (Pearl White) #7483,306.0,54312.44,982.0,16619606.64
Miele Turbo OLED TV (Jet Black) #1747,442.0,48055.71,613.0,21240623.82
Dyson Max Washing Machine (Midnight Blue) #4034,377.0,12796.71,408.0,4824359.67
LG Air OLED TV (Midnight Blue) #1347,476.0,39369.29,176.0,18739782.04
Tefal Air Washing Machine (Jet Black) #4351,99.0,7232.05,458.0,715972.9500000001
Mitsubishi Pro Washing Machine (Pearl White) #3864,64.0,69152.38,441.0,4425752.32
Hitachi Elite Refrigerator (Midnight Blue) #3167,81.0,31642.16,193.0,2563014.96
Xiaomi Air Dishwasher (Jet Black) #7954,185.0,77541.39,933.0,14345157.15
Mitsubishi Air Microwave (Arctic Silver) #7209,152.0,56000.17,489.0,8512025.84
LG Smart Washing Machine (Space Gray) #3777,54.0,6679.79,912.0,360708.66
Samsung Neo QLED TV (Rose Gold) #2441,347.0,55575.97,697.0,19284861.59
LG Classic Microwave (Pearl White) #6657,356.0,30997.34,483.0,11035053.040000001
Miele Air Electric Kettle (Jet Black) #10657,340.0,78080.88,54.0,26547499.200000003
Miele Ultra Washing Machine (Midnight Blue) #4027,239.0,55236.02,592.0,13201408.78
Miele Classic Microwave (Jet Black) #7117,130.0,53319.17,403.0,6931492.1
Sharp Smart Refrigerator (Jet Black) #3483,492.0,22832.84,484.0,11233757.28
LG Max Washing Machine (Pearl White) #3882,302.0,12715.23,602.0,3839999.46
Whirlpool Pro Microwave (Pearl White) #6561,93.0,48889.28,278.0,4546703.04
Daikin Pro OLED TV (Arctic Silver) #1763,484.0,54770.46,727.0,26508902.64
Samsung Max Dishwasher (Pearl White) #7481,220.0,12243.57,595.0,2693585.4
Whirlpool Classic QLED TV (Jet Black) #2616,242.0,67733.59,322.0,16391528.78
Hitachi Ultra QLED TV (Midnight Blue) #2222,277.0,6726.68,845.0,1863290.36
Xiaomi Classic Robot Vacuum (Rose Gold) #9664,371.0,9162.74,475.0,3399376.54
Whirlpool Elite Microwave (Arctic Silver) #7221,9.0,75915.81,28.0,683242.29
Samsung Smart QLED TV (Jet Black) #2576,150.0,3080.27,273.0,462040.5
Samsung Neo Electric Kettle (Midnight Blue) #10391,334.0,65494.49,100.0,21875159.66
Philips Air Dishwasher (Space Gray) #7350,354.0,71628.07,984.0,25356336.78
LG Max Dryer (Pearl White) #4782,471.0,53126.89,113.0,25022765.19
Xiaomi Ultra Dryer (Arctic Silver) #5374,24.0,45615.12,744.0,1094762.8800000001
Panasonic Classic OLED TV (Jet Black) #1708,282.0,43154.2,545.0,12169484.399999999
Mitsubishi Air OLED TV (Rose Gold) #1509,275.0,59773.69,617.0,16437764.75
Mitsubishi Neo Washing Machine (Pearl White) #3954,142.0,22195.26,350.0,3151726.92
Hitachi Max Vacuum Cleaner (Midnight Blue) #8537,233.0,77762.42,22.0,18118643.86
Sharp Max Dishwasher (Space Gray) #7338,90.0,63885.05,703.0,5749654.5
Miele Elite Robot Vacuum (Arctic Silver) #9922,229.0,59230.92,74.0,13563880.68
Daikin Pro Dishwasher (Arctic Silver) #8063,471.0,19980.95,796.0,9411027.450000001
Hitachi Classic Dishwasher (Arctic Silver) #8162,320.0,61369.62,209.0,19638278.400000002
Tefal Ultra Vacuum Cleaner (Pearl White) #8371,402.0,63530.53,825.0,25539273.06
Panasonic Smart Dishwasher (Rose Gold) #7828,471.0,31288.45,372.0,14736859.950000001
Sony Ultra Dryer (Space Gray) #4615,179.0,9606.91,725.0,1719636.89
Tefal Pro Air Conditioner (Pearl White) #5656,164.0,9122.0,76.0,1496008.0
Sony Smart Dishwasher (Jet Black) #7975,377.0,38255.64,772.0,14422376.28
Sony Pro Dryer (Arctic Silver) #5350,440.0,7353.82,775.0,3235680.8
Tefal Classic OLED TV (Jet Black) #1711,324.0,66735.25,380.0,21622221.0
Daikin Ultra Dishwasher (Pearl White) #7478,455.0,79844.71,680.0,36329343.050000004
Xiaomi Prime Electric Kettle (Space Gray) #10129,307.0,54519.09,574.0,16737360.629999999
Mitsubishi Neo Robot Vacuum (Space Gray) #9204,371.0,59562.0,209.0,22097502.0
Sharp Air Electric Kettle (Pearl White) #10203,333.0,74565.95,671.0,24830461.349999998
Hitachi Classic OLED TV (Jet Black) #1712,100.0,76414.79,985.0,7641478.999999999
Hitachi Classic Electric Kettle (Space Gray) #10112,35.0,24586.26,477.0,860519.1
Sony Air QLED TV (Midnight Blue) #2245,358.0,57340.12,683.0,20527762.96
Philips Max Electric Kettle (Arctic Silver) #10785,324.0,60891.5,238.0,19728846.0
Sharp Neo Dishwasher (Rose Gold) #7848,374.0,27389.53,6.0,10243684.219999999
Panasonic Max Air Conditioner (Jet Black) #6133,429.0,24718.48,180.0,10604227.92
Bosch Classic OLED TV (Jet Black) #1715,370.0,38536.44,770.0,14258482.8
Daikin Pro Washing Machine (Arctic Silver) #4463,437.0,71753.67,425.0,31356353.79
Mitsubishi Max Dryer (Arctic Silver) #5394,61.0,40971.9,736.0,2499285.9
Sharp Elite Air Conditioner (Space Gray) #5568,120.0,60759.21,814.0,7291105.2
Daikin Neo Robot Vacuum (Jet Black) #9803,441.0,66725.18,225.0,29425804.379999995
Mitsubishi Smart Robot Vacuum (Midnight Blue) #9489,430.0,51950.13,69.0,22338555.9
Tefal Air Vacuum Cleaner (Rose Gold) #8701,156.0,20699.13,342.0,3229064.2800000003
LG Elite OLED TV (Pearl White) #1212,498.0,2496.84,26.0,1243426.32
LG Ultra Electric Kettle (Arctic Silver) #10767,300.0,6695.34,771.0,2008602.0
Daikin Smart Dishwasher (Rose Gold) #7838,467.0,72569.37,497.0,33889895.79
Philips Classic QLED TV (Space Gray) #2010,476.0,6578.93,239.0,3131570.68
Sharp Ultra OLED TV (Midnight Blue) #1323,28.0,67039.84,472.0,1877115.52
Whirlpool Turbo Air Conditioner (Arctic Silver) #6396,376.0,27967.49,692.0,10515776.24
Philips Turbo Microwave (Rose Gold) #6990,359.0,77920.74,614.0,27973545.66
Hitachi Ultra Washing Machine (Rose Gold) #4172,191.0,5095.31,498.0,973204.2100000001
Dyson Max OLED TV (Midnight Blue) #1334,172.0,77201.33,885.0,13278628.76
Bosch Air Robot Vacuum (Pearl White) #9305,441.0,63069.52,165.0,27813658.32
Philips Classic Refrigerator (Midnight Blue) #3210,204.0,44011.91,638.0,8978429.64
Whirlpool Elite Dryer (Jet Black) #5271,68.0,49198.91,326.0,3345525.8800000004
Philips Turbo Dishwasher (Midnight Blue) #7740,118.0,29267.68,437.0,3453586.24
Sharp Smart OLED TV (Pearl White) #1233,207.0,51745.85,880.0,10711390.95
Bosch Neo Microwave (Rose Gold) #6950,118.0,7041.24,563.0,830866.32
Hitachi Max Microwave (Midnight Blue) #6737,95.0,28774.02,955.0,2733531.9
Samsung Prime Vacuum Cleaner (Jet Black) #8921,149.0,46254.8,136.0,6891965.2
Sharp Neo Refrigerator (Rose Gold) #3348,326.0,47681.57,154.0,15544191.82
Whirlpool Smart Refrigerator (Pearl White) #3036,171.0,67987.36,118.0,11625838.56
Mitsubishi Prime Vacuum Cleaner (Pearl White) #8484,270.0,59289.66,138.0,16008208.200000001
Tefal Pro Microwave (Jet Black) #7006,252.0,7418.67,777.0,1869504.84
Sharp Air Air Conditioner (Space Gray) #5553,39.0,59735.77,563.0,2329695.03
LG Prime Vacuum Cleaner (Arctic Silver) #9072,178.0,38134.29,65.0,6787903.62
Panasonic Classic QLED TV (Rose Gold) #2458,196.0,44828.24,975.0,8786335.04
Panasonic Turbo Washing Machine (Rose Gold) #4288,160.0,52439.25,851.0,8390280.0
Dyson Elite Washing Machine (Midnight Blue) #4064,5.0,1485.82,106.0,7429.099999999999
Samsung Turbo Electric Kettle (Midnight Blue) #10436,493.0,67805.67,902.0,33428195.31
Xiaomi Ultra OLED TV (Arctic Silver) #1774,402.0,55656.46,772.0,22373896.919999998
Hitachi Smart Dishwasher (Rose Gold) #7832,411.0,23784.56,3.0,9775454.16
Samsung Prime OLED TV (Arctic Silver) #1871,492.0,11083.43,307.0,5453047.5600000005
Dyson Air Robot Vacuum (Jet Black) #9749,403.0,11611.53,656.0,4679446.59
Panasonic Elite QLED TV (Midnight Blue) #2263,425.0,15253.83,106.0,6482877.75
Panasonic Max Air Conditioner (Midnight Blue) #5833,428.0,46067.13,355.0,19716731.64
Xiaomi Turbo Dryer (Pearl White) #4894,387.0,25190.1,764.0,9748568.7
Sharp Ultra Dishwasher (Space Gray) #7323,309.0,48137.52,603.0,14874493.68
LG Elite Electric Kettle (Pearl White) #10212,133.0,7663.87,573.0,1019294.71
Mitsubishi Classic Dishwasher (Jet Black) #8019,146.0,25594.98,140.0,3736867.08
Philips Ultra QLED TV (Midnight Blue) #2220,371.0,33920.77,196.0,12584605.669999998
Tefal Neo QLED TV (Rose Gold) #2446,309.0,31177.05,409.0,9633708.45
Dyson Max Washing Machine (Rose Gold) #4184,209.0,20465.52,108.0,4277293.68
Panasonic Classic OLED TV (Midnight Blue) #1408,121.0,45874.36,408.0,5550797.5600000005
Xiaomi Turbo Dryer (Jet Black) #5344,244.0,31032.21,638.0,7571859.24
Tefal Ultra Washing Machine (Midnight Blue) #4021,226.0,20844.97,542.0,4710963.220000001
Sharp Air Refrigerator (Rose Gold) #3303,263.0,43944.58,101.0,11557424.540000001
Samsung Prime Microwave (Arctic Silver) #7271,213.0,70405.87,871.0,14996450.309999999
Sony Max Robot Vacuum (Pearl White) #9280,129.0,2881.9,959.0,371765.10000000003
Whirlpool Max Dishwasher (Midnight Blue) #7641,242.0,56926.23,862.0,13776147.66
Bosch Air Dishwasher (Jet Black) #7955,54.0,52875.58,109.0,2855281.3200000003
Xiaomi Pro Refrigerator (Midnight Blue) #3109,487.0,9693.53,102.0,4720749.11
Whirlpool Neo Air Conditioner (Arctic Silver) #6351,301.0,49897.02,590.0,15019003.02
Sharp Smart Electric Kettle (Jet Black) #10683,174.0,17092.23,763.0,2974048.02
Panasonic Neo Robot Vacuum (Pearl White) #9343,257.0,67350.83,119.0,17309163.31
Dyson Air Air Conditioner (Space Gray) #5549,481.0,14587.85,926.0,7016755.850000001
Philips Smart Refrigerator (Space Gray) #2880,373.0,76575.16,268.0,28562534.68
Philips Neo Microwave (Rose Gold) #6945,299.0,61495.77,647.0,18387235.23
Miele Smart QLED TV (Arctic Silver) #2737,404.0,71082.68,569.0,28717402.72
Sharp Turbo Vacuum Cleaner (Rose Gold) #8793,177.0,73950.11,82.0,13089169.47
Hitachi Classic Air Conditioner (Jet Black) #6212,186.0,76675.48,321.0,14261639.28
Daikin Air Washing Machine (Rose Gold) #4208,68.0,50840.9,330.0,3457181.2
LG Max Dishwasher (Arctic Silver) #8082,247.0,79661.16,160.0,19676306.52
Sony Classic Refrigerator (Pearl White) #3055,100.0,47700.74,469.0,4770074.0
Sharp Max QLED TV (Arctic Silver) #2688,399.0,39564.27,606.0,15786143.729999999
Xiaomi Prime Air Conditioner (Pearl White) #5779,157.0,3864.54,524.0,606732.78
Philips Prime Vacuum Cleaner (Pearl White) #8475,394.0,28176.63,607.0,11101592.22
Samsung Smart Vacuum Cleaner (Jet Black) #8876,434.0,34838.14,900.0,15119752.76
Mitsubishi Turbo Dishwasher (Midnight Blue) #7749,61.0,29679.29,533.0,1810436.69
Philips Pro Robot Vacuum (Rose Gold) #9555,234.0,62433.64,653.0,14609471.76
Hitachi Ultra Robot Vacuum (Space Gray) #9122,347.0,50383.72,491.0,17483150.84
Sony Neo Dishwasher (Jet Black) #7990,224.0,13622.97,571.0,3051545.28
Samsung Ultra Robot Vacuum (Pearl White) #9266,150.0,6878.26,644.0,1031739.0
Dyson Turbo Robot Vacuum (Midnight Blue) #9539,180.0,48129.92,968.0,8663385.6
LG Neo Washing Machine (Jet Black) #4392,169.0,1327.79,333.0,224396.50999999998
Bosch Ultra Dishwasher (Space Gray) #7325,114.0,50790.48,349.0,5790114.720000001
Panasonic Smart Washing Machine (Arctic Silver) #4528,87.0,59673.87,928.0,5191626.69
Mitsubishi Neo Air Conditioner (Space Gray) #5604,93.0,73545.59,661.0,6839739.87
Panasonic Prime Dishwasher (Jet Black) #8023,288.0,876.65,726.0,252475.19999999998
Tefal Ultra Dishwasher (Space Gray) #7321,482.0,18984.33,351.0,9150447.06
Bosch Turbo OLED TV (Jet Black) #1745,411.0,32744.9,549.0,13458153.9
Philips Classic OLED TV (Jet Black) #1710,84.0,33146.12,403.0,2784274.08
Dyson Smart OLED TV (Midnight Blue) #1379,9.0,10284.27,135.0,92558.43000000001
Hitachi Smart Robot Vacuum (Jet Black) #9782,158.0,3836.06,985.0,606097.48
Whirlpool Pro Washing Machine (Midnight Blue) #4011,416.0,44178.33,530.0,18378185.28
Sharp Pro Robot Vacuum (Arctic Silver) #9858,151.0,2675.08,491.0,403937.08
Miele Neo Dishwasher (Arctic Silver) #8152,467.0,72746.67,494.0,33972694.89
Samsung Ultra Robot Vacuum (Rose Gold) #9566,440.0,67192.85,425.0,29564854.000000004
LG Air Washing Machine (Arctic Silver) #4497,149.0,55795.03,861.0,8313459.47
Dyson Turbo Dryer (Pearl White) #4889,359.0,37652.16,629.0,13517125.440000001
Mitsubishi Prime Dryer (Arctic Silver) #5484,199.0,5175.57,170.0,1029938.4299999999
Tefal Classic Dryer (Midnight Blue) #5011,256.0,65984.3,374.0,16891980.8
Xiaomi Elite Refrigerator (Arctic Silver) #3619,472.0,26306.31,623.0,12416578.32
Bosch Elite Dishwasher (Midnight Blue) #7670,381.0,21554.13,254.0,8212123.53
LG Elite Dishwasher (Pearl White) #7512,168.0,73163.8,230.0,12291518.4
LG Ultra Washing Machine (Arctic Silver) #4467,226.0,12036.74,736.0,2720303.2399999998
Sharp Classic QLED TV (Midnight Blue) #2313,155.0,51490.48,466.0,7981024.4
Bosch Air Robot Vacuum (Rose Gold) #9605,400.0,38337.75,104.0,15335100.0
Mitsubishi Classic Refrigerator (Pearl White) #3069,15.0,72602.13,169.0,1089031.9500000002
Miele Prime Washing Machine (Pearl White) #3982,134.0,5661.62,795.0,758657.08
Dyson Elite Microwave (Rose Gold) #6914,365.0,9302.48,480.0,3395405.1999999997
Philips Ultra Electric Kettle (Pearl White) #10170,148.0,47162.46,488.0,6980044.08
Bosch Smart QLED TV (Midnight Blue) #2285,79.0,61893.5,399.0,4889586.5
Philips Turbo Robot Vacuum (Arctic Silver) #9990,125.0,32504.48,747.0,4063060.0
Mitsubishi Ultra Robot Vacuum (Midnight Blue) #9429,493.0,62505.68,394.0,30815300.24
Mitsubishi Turbo QLED TV (Midnight Blue) #2349,134.0,6252.53,789.0,837839.02
Samsung Elite Refrigerator (Arctic Silver) #3611,133.0,56261.22,413.0,7482742.26
Mitsubishi Max Electric Kettle (Rose Gold) #10494,294.0,4281.77,663.0,1258840.3800000001
Sharp Elite Dryer (Space Gray) #4668,429.0,51556.11,8.0,22117571.19
Samsung Prime Refrigerator (Midnight Blue) #3221,449.0,37665.98,36.0,16912025.020000003
Hitachi Prime OLED TV (Midnight Blue) #1427,320.0,59559.84,181.0,19059148.799999997
Sharp Air OLED TV (Jet Black) #1653,348.0,56955.6,291.0,19820548.8
Daikin Pro Air Purifier (Space Gray) #10913,189.0,76597.0,942.0,14476833.0
Bosch Smart Washing Machine (Arctic Silver) #4535,401.0,41900.91,98.0,16802264.91
Whirlpool Smart Vacuum Cleaner (Rose Gold) #8736,434.0,29006.36,658.0,12588760.24
Philips Neo Washing Machine (Rose Gold) #4245,447.0,23724.37,395.0,10604793.389999999
Sony Neo Air Conditioner (Pearl White) #5740,129.0,43881.99,790.0,5660776.71
Sharp Elite Electric Kettle (Space Gray) #10068,230.0,56024.02,216.0,12885524.6
Dyson Air Dryer (Rose Gold) #5099,405.0,28120.73,761.0,11388895.65
Philips Air Dryer (Rose Gold) #5100,256.0,10967.61,940.0,2807708.16
Mitsubishi Air Dishwasher (Jet Black) #7959,224.0,72815.84,855.0,16310748.16
Whirlpool Pro OLED TV (Jet Black) #1611,17.0,57313.87,454.0,974335.79
Daikin Smart Dryer (Jet Black) #5288,252.0,21716.75,87.0,5472621.0
Philips Ultra Robot Vacuum (Rose Gold) #9570,87.0,37141.89,360.0,3231344.43
Hitachi Classic Electric Kettle (Jet Black) #10712,157.0,28929.65,535.0,4541955.05
Daikin Max QLED TV (Jet Black) #2543,134.0,7674.31,579.0,1028357.54
Bosch Smart Electric Kettle (Rose Gold) #10535,278.0,50085.86,388.0,13923869.08
Daikin Neo Dryer (Pearl White) #4853,453.0,19776.58,644.0,8958790.74
Mitsubishi Neo OLED TV (Rose Gold) #1554,36.0,59841.17,402.0,2154282.12
Philips Elite Dishwasher (Space Gray) #7365,107.0,54151.65,802.0,5794226.55
Samsung Elite OLED TV (Rose Gold) #1511,386.0,49200.67,285.0,18991458.62
Whirlpool Air Washing Machine (Rose Gold) #4206,199.0,53019.21,844.0,10550822.79
Mitsubishi Prime Vacuum Cleaner (Arctic Silver) #9084,476.0,62611.79,427.0,29803212.04
Hitachi Elite QLED TV (Space Gray) #1967,161.0,47797.16,552.0,7695342.760000001
Daikin Max Microwave (Jet Black) #7043,253.0,67258.83,300.0,17016483.990000002
Xiaomi Prime Dishwasher (Rose Gold) #7879,103.0,7621.69,591.0,785034.07
Bosch Ultra Dishwasher (Rose Gold) #7775,192.0,75720.96,222.0,14538424.32
Bosch Turbo Washing Machine (Rose Gold) #4295,158.0,67621.97,539.0,10684271.26
Samsung Pro Robot Vacuum (Jet Black) #9701,252.0,29333.13,765.0,7391948.760000001
Xiaomi Prime Washing Machine (Jet Black) #4429,271.0,53120.55,242.0,14395669.05
Philips Ultra Robot Vacuum (Arctic Silver) #9870,446.0,71993.53,129.0,32109114.38
LG Elite Dishwasher (Jet Black) #7962,77.0,30603.52,331.0,2356471.04
Panasonic Turbo Refrigerator (Pearl White) #3088,204.0,72813.0,411.0,14853852.0
Xiaomi Neo Robot Vacuum (Midnight Blue) #9499,215.0,28777.19,593.0,6187095.85
Miele Pro Microwave (Arctic Silver) #7162,27.0,33503.08,291.0,904583.16
Sony Elite Washing Machine (Rose Gold) #4210,47.0,1080.64,514.0,50790.08
Philips Air Electric Kettle (Pearl White) #10200,196.0,8871.4,798.0,1738794.4
Philips Pro Dishwasher (Midnight Blue) #7605,124.0,34836.55,514.0,4319732.2
Mitsubishi Air QLED TV (Pearl White) #2109,125.0,11530.94,330.0,1441367.5
Daikin Ultra Microwave (Midnight Blue) #6728,330.0,79431.05,589.0,26212246.5
Mitsubishi Ultra Vacuum Cleaner (Jet Black) #8829,132.0,13158.22,956.0,1736885.0399999998
Panasonic Turbo QLED TV (Space Gray) #2038,233.0,59285.83,681.0,13813598.39
Xiaomi Turbo QLED TV (Pearl White) #2194,190.0,62587.13,232.0,11891554.7
Dyson Prime Dryer (Arctic Silver) #5474,425.0,37964.75,868.0,16135018.75
Dyson Prime Electric Kettle (Arctic Silver) #10874,232.0,77763.44,477.0,18041118.080000002
Hitachi Ultra Refrigerator (Midnight Blue) #3122,489.0,20193.45,531.0,9874597.05
LG Max Air Conditioner (Rose Gold) #5982,126.0,49698.45,80.0,6262004.699999999
Panasonic Prime Robot Vacuum (Arctic Silver) #9973,304.0,14213.57,132.0,4320925.28
Sony Pro Microwave (Midnight Blue) #6700,64.0,33948.64,254.0,2172712.96
Dyson Max QLED TV (Space Gray) #1934,84.0,2462.92,501.0,206885.28
Whirlpool Neo Microwave (Jet Black) #7101,190.0,35128.55,409.0,6674424.500000001
Xiaomi Max Air Conditioner (Pearl White) #5689,416.0,55042.56,144.0,22897704.96
Dyson Neo OLED TV (Midnight Blue) #1394,444.0,53896.45,750.0,23930023.799999997
Philips Max Air Conditioner (Pearl White) #5685,361.0,76414.21,559.0,27585529.810000002
Samsung Smart Robot Vacuum (Jet Black) #9776,370.0,68206.17,174.0,25236282.9
Sony Ultra Electric Kettle (Pearl White) #10165,192.0,10425.47,425.0,2001690.2399999998
Bosch Prime Microwave (Rose Gold) #6980,244.0,3923.94,721.0,957441.36
Miele Max Air Purifier (Space Gray) #10942,279.0,44309.15,822.0,12362252.85
Samsung Neo Refrigerator (Midnight Blue) #3191,425.0,7086.74,907.0,3011864.5
Hitachi Neo QLED TV (Midnight Blue) #2297,400.0,75325.17,640.0,30130068.0
Dyson Neo Air Conditioner (Rose Gold) #6044,484.0,72224.17,944.0,34956498.28
Hitachi Classic QLED TV (Pearl White) #2162,175.0,40734.43,109.0,7128525.25
Xiaomi Air Dryer (Jet Black) #5254,91.0,38459.03,978.0,3499771.73
Miele Elite Dishwasher (Space Gray) #7372,231.0,46736.05,52.0,10796027.55
Miele Ultra QLED TV (Jet Black) #2527,113.0,21755.95,318.0,2458422.35
Hitachi Turbo Dryer (Jet Black) #5342,371.0,1080.38,871.0,400820.98000000004
Philips Smart Refrigerator (Pearl White) #3030,158.0,9123.95,848.0,1441584.1
Sony Elite Washing Machine (Midnight Blue) #4060,384.0,29705.32,377.0,11406842.879999999
Daikin Air OLED TV (Space Gray) #1058,271.0,53359.14,266.0,14460326.94
Philips Pro Refrigerator (Jet Black) #3405,196.0,53258.33,6.0,10438632.68
Whirlpool Air Air Conditioner (Rose Gold) #6006,480.0,54789.53,974.0,26298974.4
Hitachi Pro Microwave (Arctic Silver) #7157,343.0,52283.12,802.0,17933110.16
Bosch Ultra Vacuum Cleaner (Pearl White) #8375,422.0,5439.62,779.0,2295519.64
Tefal Pro Air Conditioner (Space Gray) #5506,35.0,857.34,88.0,30006.9
Xiaomi Classic Air Conditioner (Jet Black) #6214,447.0,71371.19,817.0,31902921.93
Mitsubishi Ultra Microwave (Jet Black) #7029,398.0,27416.36,927.0,10911711.28
Bosch Prime QLED TV (Arctic Silver) #2780,452.0,30364.59,879.0,13724794.68
LG Air Microwave (Space Gray) #6447,477.0,59313.76,367.0,28292663.52
Samsung Classic Air Conditioner (Space Gray) #5606,136.0,75214.21,923.0,10229132.56
Mitsubishi Pro Dishwasher (Jet Black) #7914,366.0,75264.0,435.0,27546624.0
Samsung Smart OLED TV (Jet Black) #1676,232.0,60953.84,855.0,14141290.879999999
Miele Prime Washing Machine (Arctic Silver) #4582,498.0,74154.25,113.0,36928816.5
